core_id,layer_group_id,layer_group_type,duration(us),inst_num,cache_miss,ALU,LT(Cycles),CT(Cycles),iodma_rd(B),iodma_wr(B),shrm_rd(B),shrm_wr(B),broadcast(B)
9,RPAS_8396,NOTIFY,10.56,96,4,27,0,0,0,128,0,0,0
9,RPAS_8067,CONCAT,4.24,96,4,27,0,0,0,128,0,0,0
9,RPAS_8068,CONCAT,8.36,96,4,27,0,0,0,128,0,0,0
9,RPAS_8397,NOTIFY,7.12,96,4,27,0,0,0,128,0,0,0
9,RPAS_8468,POLL,4.12,96,4,27,0,0,0,128,0,0,0
9,5684,TFU,6.88,73,3,11,0,0,0,128,0,0,0
9,RPAS_8172,NOTIFY,4.44,96,4,27,0,0,0,128,0,0,0
9,RPAS_8570,POLL,4.72,96,4,27,0,0,0,128,0,0,0
9,RPAS_7739,ACTIVE,18.04,96,4,27,0,0,0,128,0,0,0
9,RPAS_8246,NOTIFY,3.68,96,4,27,0,0,0,128,0,0,0
9,RPAS_8571,POLL,4.12,96,4,27,0,0,0,128,0,0,0
9,RPAS_7740,MULT,3.92,96,4,27,0,0,0,128,0,0,0
9,RPAS_8247,NOTIFY,3.48,96,4,27,0,0,0,128,0,0,0
9,RPAS_8469,POLL,3.92,96,4,27,0,0,0,128,0,0,0
9,5685,TFU,5.36,73,3,11,0,0,0,128,0,0,0
9,RPAS_8173,NOTIFY,4.4,96,4,27,0,0,0,128,0,0,0
9,RPAS_8572,POLL,5.52,96,4,27,0,0,0,128,0,0,0
9,RPAS_7741,ACTIVE,4.64,96,4,27,0,0,0,128,0,0,0
9,RPAS_8248,NOTIFY,4.84,96,4,27,0,0,0,128,0,0,0
9,RPAS_8573,POLL,4.48,96,4,27,0,0,0,128,0,0,0
9,RPAS_7742,MULT,4.84,96,4,27,0,0,0,128,0,0,0
9,RPAS_8249,NOTIFY,3.8,96,4,27,0,0,0,128,0,0,0
9,8682,POLL,601.84,10550,5,4908,0,347500,89216,256,0,0,0
9,8071,SPLIT,2.56,106,5,30,0,0,0,128,0,0,0
9,7744,MOVE,3.44,106,5,30,0,0,0,128,0,0,0
9,7743,CONV,1065.8,718,5,323,45000,21732,1396736,384128,0,0,0
9,7746,ACTIVE,124.8,482,9,208,0,2605,66176,64128,0,0,0
9,RPAS_8072,CONCAT,3.96,96,4,27,0,0,0,128,0,0,0
9,RPAS_8400,NOTIFY,3.36,96,4,27,0,0,0,128,0,0,0
9,RPAS_8683,POLL,2.72,96,4,27,0,0,0,128,0,0,0
9,RPAS_8073,CONCAT,3.68,96,4,27,0,0,0,128,0,0,0
9,RPAS_8074,CONCAT,4.4,96,4,27,0,0,0,128,0,0,0
9,RPAS_8401,NOTIFY,4.68,96,4,27,0,0,0,128,0,0,0
9,RPAS_8684,POLL,4.64,96,4,27,0,0,0,128,0,0,0
9,RPAS_8075,CONCAT,3.76,96,4,27,0,0,0,128,0,0,0
9,RPAS_8402,NOTIFY,7.16,96,4,27,0,0,0,128,0,0,0
9,RPAS_8470,POLL,3.64,96,4,27,0,0,0,128,0,0,0
9,5686,TFU,4.32,73,3,11,0,0,0,128,0,0,0
9,RPAS_8174,NOTIFY,5.36,96,4,27,0,0,0,128,0,0,0
9,RPAS_8574,POLL,4.4,96,4,27,0,0,0,128,0,0,0
9,RPAS_7747,ACTIVE,3.6,96,4,27,0,0,0,128,0,0,0
9,RPAS_8250,NOTIFY,4.36,96,4,27,0,0,0,128,0,0,0
9,RPAS_8575,POLL,4.36,96,4,27,0,0,0,128,0,0,0
9,RPAS_7748,MULT,3.64,96,4,27,0,0,0,128,0,0,0
9,RPAS_8251,NOTIFY,3.76,96,4,27,0,0,0,128,0,0,0
9,RPAS_8685,POLL,4.84,96,4,27,0,0,0,128,0,0,0
9,RPAS_8076,SPLIT,4.28,96,4,27,0,0,0,128,0,0,0
9,7753,MAXPOOL,161.72,378,9,150,0,67600,77056,32256,0,0,0
9,RPAS_8077,CONCAT,5.2,96,4,27,0,0,0,128,0,0,0
9,RPAS_8078,SPLIT,3.6,96,4,27,0,0,0,128,0,0,0
9,RPAS_8403,NOTIFY,3.12,96,4,27,0,0,0,128,0,0,0
9,RPAS_8576,POLL,3.24,96,4,27,0,0,0,128,0,0,0
9,RPAS_7749,MAXPOOL,2.6,96,4,27,0,0,0,128,0,0,0
9,RPAS_8080,SPLIT,2.88,96,4,27,0,0,0,128,0,0,0
9,RPAS_8405,NOTIFY,3.08,96,4,27,0,0,0,128,0,0,0
9,RPAS_8577,POLL,2.36,96,4,27,0,0,0,128,0,0,0
9,RPAS_7751,MAXPOOL,2.48,96,4,27,0,0,0,128,0,0,0
9,RPAS_8079,SPLIT,3.92,96,4,27,0,0,0,128,0,0,0
9,RPAS_8404,NOTIFY,2.56,96,4,27,0,0,0,128,0,0,0
9,RPAS_8686,POLL,3.84,96,4,27,0,0,0,128,0,0,0
9,RPAS_8081,SPLIT,4.32,96,4,27,0,0,0,128,0,0,0
9,RPAS_8406,NOTIFY,2.96,96,4,27,0,0,0,128,0,0,0
9,RPAS_8578,POLL,3.6,96,4,27,0,0,0,128,0,0,0
9,RPAS_7755,CONCAT,3.12,96,4,27,0,0,0,128,0,0,0
9,7756,CONV,230.44,205,5,79,20000,10012,513408,64128,0,0,0
9,7759,ACTIVE,33.6,478,9,204,0,2605,65920,64128,0,0,0
9,7760,MULT,43.68,344,9,149,0,500,128128,64256,0,0,0
9,7761,CONV,49.92,157,5,71,5000,3002,64384,128256,0,0,0
9,7763,ADD,126.56,298,10,123,0,1000,256640,128384,0,0,0
9,RPAS_8252,NOTIFY,3.88,96,4,27,0,0,0,128,0,0,0
9,RPAS_8579,POLL,4.4,96,4,27,0,0,0,128,0,0,0
9,RPAS_7764,ADD,4.2,96,4,27,0,0,0,128,0,0,0
9,RPAS_8253,NOTIFY,4.24,96,4,27,0,0,0,128,0,0,0
9,RPAS_8082,CONCAT,3.92,96,4,27,0,0,0,128,0,0,0
9,7768,CONV,153.36,194,5,79,6000,5208,257152,32128,0,0,0
9,7771,ACTIVE,72.72,482,9,208,0,1355,34176,32128,0,0,0
9,RPAS_8085,CONCAT,4.08,96,4,27,0,0,0,128,0,0,0
9,RPAS_8409,NOTIFY,5.12,96,4,27,0,0,0,128,0,0,0
9,RPAS_8688,POLL,4.4,96,4,27,0,0,0,128,0,0,0
9,RPAS_8086,CONCAT,4.4,96,4,27,0,0,0,128,0,0,0
9,RPAS_8410,NOTIFY,3.76,96,4,27,0,0,0,128,0,0,0
9,RPAS_8083,CONCAT,4.24,96,4,27,0,0,0,128,0,0,0
9,RPAS_8407,NOTIFY,5.4,96,4,27,0,0,0,128,0,0,0
9,RPAS_8687,POLL,4.28,96,4,27,0,0,0,128,0,0,0
9,RPAS_8084,CONCAT,2.8,96,4,27,0,0,0,128,0,0,0
9,RPAS_8408,NOTIFY,3.92,96,4,27,0,0,0,128,0,0,0
9,RPAS_8580,POLL,2.72,96,4,27,0,0,0,128,0,0,0
9,RPAS_7766,ACTIVE,3.28,96,4,27,0,0,0,128,0,0,0
9,RPAS_8254,NOTIFY,4.04,96,4,27,0,0,0,128,0,0,0
9,RPAS_8471,POLL,3.84,96,4,27,0,0,0,128,0,0,0
9,5687,TFU,4.16,73,3,11,0,0,0,128,0,0,0
9,RPAS_8175,NOTIFY,4.6,96,4,27,0,0,0,128,0,0,0
9,RPAS_8581,POLL,5.12,96,4,27,0,0,0,128,0,0,0
9,RPAS_7767,MULT,4.8,96,4,27,0,0,0,128,0,0,0
9,RPAS_7772,ACTIVE,5.4,96,4,27,0,0,0,128,0,0,0
9,RPAS_8255,NOTIFY,5.68,96,4,27,0,0,0,128,0,0,0
9,RPAS_8582,POLL,4.04,96,4,27,0,0,0,128,0,0,0
9,RPAS_7773,MULT,3.36,96,4,27,0,0,0,128,0,0,0
9,RPAS_8087,SPLIT,4.4,96,4,27,0,0,0,128,0,0,0
9,7775,MOVE,4.72,106,5,30,0,0,0,128,0,0,0
9,7774,CONV,373.92,451,5,231,27000,9308,385152,32128,0,0,0
9,7777,ACTIVE,56.96,482,9,208,0,1355,34176,32128,0,0,0
9,RPAS_8090,CONCAT,3.96,96,4,27,0,0,0,128,0,0,0
9,RPAS_8091,CONCAT,3.6,96,4,27,0,0,0,128,0,0,0
9,RPAS_8412,NOTIFY,4.88,96,4,27,0,0,0,128,0,0,0
9,RPAS_8088,CONCAT,4.08,96,4,27,0,0,0,128,0,0,0
9,RPAS_8411,NOTIFY,2.84,96,4,27,0,0,0,128,0,0,0
9,RPAS_8689,POLL,3.28,96,4,27,0,0,0,128,0,0,0
9,RPAS_8089,CONCAT,3.08,96,4,27,0,0,0,128,0,0,0
9,RPAS_8472,POLL,6.52,96,4,27,0,0,0,128,0,0,0
9,5688,TFU,5.68,73,3,11,0,0,0,128,0,0,0
9,RPAS_8176,NOTIFY,5.36,96,4,27,0,0,0,128,0,0,0
9,RPAS_8583,POLL,5.52,96,4,27,0,0,0,128,0,0,0
9,RPAS_7778,ACTIVE,4.64,96,4,27,0,0,0,128,0,0,0
9,RPAS_8256,NOTIFY,4.8,96,4,27,0,0,0,128,0,0,0
9,RPAS_8584,POLL,5.08,96,4,27,0,0,0,128,0,0,0
9,RPAS_7779,MULT,4.76,96,4,27,0,0,0,128,0,0,0
9,RPAS_8092,SPLIT,4.6,96,4,27,0,0,0,128,0,0,0
9,7781,MOVE,4.72,106,5,30,0,0,0,128,0,0,0
9,7780,CONV,365.84,451,5,231,27000,9308,385152,32128,0,0,0
9,7783,ACTIVE,44.72,482,9,208,0,1355,34176,32128,0,0,0
9,RPAS_8093,CONCAT,4.08,96,4,27,0,0,0,128,0,0,0
9,RPAS_8094,CONCAT,4.8,96,4,27,0,0,0,128,0,0,0
9,RPAS_8413,NOTIFY,3.52,96,4,27,0,0,0,128,0,0,0
9,RPAS_8095,CONCAT,4.76,96,4,27,0,0,0,128,0,0,0
9,RPAS_8096,CONCAT,4.84,96,4,27,0,0,0,128,0,0,0
9,RPAS_8414,NOTIFY,5.12,96,4,27,0,0,0,128,0,0,0
9,RPAS_8473,POLL,3.08,96,4,27,0,0,0,128,0,0,0
9,5689,TFU,3.56,73,3,11,0,0,0,128,0,0,0
9,RPAS_8177,NOTIFY,4.6,96,4,27,0,0,0,128,0,0,0
9,RPAS_8585,POLL,5.4,96,4,27,0,0,0,128,0,0,0
9,RPAS_7784,ACTIVE,4.64,96,4,27,0,0,0,128,0,0,0
9,RPAS_8257,NOTIFY,4.52,96,4,27,0,0,0,128,0,0,0
9,RPAS_8586,POLL,3.44,96,4,27,0,0,0,128,0,0,0
9,RPAS_7785,MULT,4.88,96,4,27,0,0,0,128,0,0,0
9,RPAS_8097,SPLIT,3.2,96,4,27,0,0,0,128,0,0,0
9,7787,MOVE,4.96,106,5,30,0,0,0,128,0,0,0
9,7786,CONV,375.36,451,5,231,27000,9308,385152,32128,0,0,0
9,7789,ACTIVE,70.4,482,9,208,0,1355,34176,32128,0,0,0
9,RPAS_8098,CONCAT,4.32,96,4,27,0,0,0,128,0,0,0
9,RPAS_8415,NOTIFY,3,96,4,27,0,0,0,128,0,0,0
9,RPAS_8690,POLL,4.48,96,4,27,0,0,0,128,0,0,0
9,RPAS_8099,CONCAT,4.48,96,4,27,0,0,0,128,0,0,0
9,RPAS_8416,NOTIFY,4.04,96,4,27,0,0,0,128,0,0,0
9,RPAS_8100,CONCAT,4.72,96,4,27,0,0,0,128,0,0,0
9,RPAS_8417,NOTIFY,4,96,4,27,0,0,0,128,0,0,0
9,RPAS_8691,POLL,4.08,96,4,27,0,0,0,128,0,0,0
9,RPAS_8101,CONCAT,3,96,4,27,0,0,0,128,0,0,0
9,RPAS_8418,NOTIFY,3.04,96,4,27,0,0,0,128,0,0,0
9,RPAS_8474,POLL,3.6,96,4,27,0,0,0,128,0,0,0
9,5690,TFU,3.2,73,3,11,0,0,0,128,0,0,0
9,RPAS_8178,NOTIFY,3.8,96,4,27,0,0,0,128,0,0,0
9,RPAS_8587,POLL,4.8,96,4,27,0,0,0,128,0,0,0
9,RPAS_7790,ACTIVE,4.48,96,4,27,0,0,0,128,0,0,0
9,RPAS_8258,NOTIFY,4.64,96,4,27,0,0,0,128,0,0,0
9,RPAS_8588,POLL,5.88,96,4,27,0,0,0,128,0,0,0
9,RPAS_7791,MULT,4.6,96,4,27,0,0,0,128,0,0,0
9,RPAS_8102,SPLIT,6.48,96,4,27,0,0,0,128,0,0,0
9,7793,MOVE,3.88,106,5,30,0,0,0,128,0,0,0
9,7792,CONV,377.04,449,5,229,27000,9308,385024,32128,0,0,0
9,7795,ACTIVE,46.24,478,9,204,0,1355,33920,32128,0,0,0
9,7796,MULT,37.04,338,8,146,0,250,64128,32256,0,0,0
9,RPAS_8103,CONCAT,4,96,4,27,0,0,0,128,0,0,0
9,RPAS_7797,CONCAT,2.44,96,4,27,0,0,0,128,0,0,0
9,7798,CONV,159.32,190,5,79,10000,6012,257536,64128,0,0,0
9,7801,ACTIVE,103.4,482,9,208,0,2605,66176,64128,0,0,0
9,RPAS_8104,CONCAT,2.48,96,4,27,0,0,0,128,0,0,0
9,RPAS_8105,CONCAT,3.64,96,4,27,0,0,0,128,0,0,0
9,RPAS_8419,NOTIFY,4.2,96,4,27,0,0,0,128,0,0,0
9,RPAS_8106,CONCAT,4.72,96,4,27,0,0,0,128,0,0,0
9,RPAS_8107,CONCAT,4.2,96,4,27,0,0,0,128,0,0,0
9,RPAS_8420,NOTIFY,4.28,96,4,27,0,0,0,128,0,0,0
9,RPAS_8475,POLL,3.24,96,4,27,0,0,0,128,0,0,0
9,5691,TFU,5.8,73,3,11,0,0,0,128,0,0,0
9,RPAS_8179,NOTIFY,4.48,96,4,27,0,0,0,128,0,0,0
9,RPAS_8589,POLL,4.48,96,4,27,0,0,0,128,0,0,0
9,RPAS_7802,ACTIVE,4.72,96,4,27,0,0,0,128,0,0,0
9,RPAS_8259,NOTIFY,4.92,96,4,27,0,0,0,128,0,0,0
9,RPAS_8590,POLL,3.72,96,4,27,0,0,0,128,0,0,0
9,RPAS_7803,MULT,3.44,96,4,27,0,0,0,128,0,0,0
9,RPAS_8260,NOTIFY,3.84,96,4,27,0,0,0,128,0,0,0
9,RPAS_8591,POLL,2.52,96,4,27,0,0,0,128,0,0,0
9,RPAS_7804,INTERP,2.36,96,4,27,0,0,0,128,0,0,0
9,RPAS_8261,NOTIFY,2.56,96,4,27,0,0,0,128,0,0,0
9,RPAS_8693,POLL,2.88,96,4,27,0,0,0,128,0,0,0
9,RPAS_8113,SPLIT,3.08,96,4,27,0,0,0,128,0,0,0
9,RPAS_8424,NOTIFY,3.32,96,4,27,0,0,0,128,0,0,0
9,RPAS_8592,POLL,2.88,96,4,27,0,0,0,128,0,0,0
9,RPAS_7805,CONCAT,3.28,96,4,27,0,0,0,128,0,0,0
9,RPAS_8262,NOTIFY,3.16,96,4,27,0,0,0,128,0,0,0
9,RPAS_8593,POLL,2.8,96,4,27,0,0,0,128,0,0,0
9,RPAS_7806,CONV,2.72,96,4,27,0,0,0,128,0,0,0
9,RPAS_8263,NOTIFY,3.32,96,4,27,0,0,0,128,0,0,0
9,RPAS_8596,POLL,3.92,96,4,27,0,0,0,128,0,0,0
9,RPAS_7811,CONV,4.96,96,4,27,0,0,0,128,0,0,0
9,RPAS_8266,NOTIFY,3.72,96,4,27,0,0,0,128,0,0,0
9,RPAS_8594,POLL,4,96,4,27,0,0,0,128,0,0,0
9,RPAS_7809,ACTIVE,4.92,96,4,27,0,0,0,128,0,0,0
9,RPAS_8264,NOTIFY,4.08,96,4,27,0,0,0,128,0,0,0
9,RPAS_8597,POLL,4.76,96,4,27,0,0,0,128,0,0,0
9,RPAS_7814,ACTIVE,3.8,96,4,27,0,0,0,128,0,0,0
9,RPAS_8267,NOTIFY,3.2,96,4,27,0,0,0,128,0,0,0
9,RPAS_8476,POLL,3,96,4,27,0,0,0,128,0,0,0
9,5692,TFU,3.96,73,3,11,0,0,0,128,0,0,0
9,RPAS_8180,NOTIFY,3.48,96,4,27,0,0,0,128,0,0,0
9,8595,POLL,41.72,148,5,53,0,500,512,384,0,0,0
9,7810,MULT,158.52,345,5,98,0,8000,2049920,1025664,0,0,0
9,8265,NOTIFY,3.48,114,5,35,0,1,128,256,0,0,0
9,RPAS_8598,POLL,2.04,96,4,27,0,0,0,128,0,0,0
9,RPAS_7815,ACTIVE,2.52,96,4,27,0,0,0,128,0,0,0
9,RPAS_8268,NOTIFY,2.04,96,4,27,0,0,0,128,0,0,0
9,RPAS_8477,POLL,2.32,96,4,27,0,0,0,128,0,0,0
9,5693,TFU,7.04,73,3,11,0,0,0,128,0,0,0
9,RPAS_8181,NOTIFY,4.48,96,4,27,0,0,0,128,0,0,0
9,RPAS_8599,POLL,5.36,96,4,27,0,0,0,128,0,0,0
9,RPAS_7816,ACTIVE,5.64,96,4,27,0,0,0,128,0,0,0
9,RPAS_8269,NOTIFY,5.88,96,4,27,0,0,0,128,0,0,0
9,RPAS_8478,POLL,6,96,4,27,0,0,0,128,0,0,0
9,5694,TFU,4.16,73,3,11,0,0,0,128,0,0,0
9,RPAS_8182,NOTIFY,5.68,96,4,27,0,0,0,128,0,0,0
9,RPAS_8600,POLL,4.8,96,4,27,0,0,0,128,0,0,0
9,RPAS_7817,ACTIVE,5.12,96,4,27,0,0,0,128,0,0,0
9,RPAS_8270,NOTIFY,5.24,96,4,27,0,0,0,128,0,0,0
9,RPAS_8479,POLL,5.68,96,4,27,0,0,0,128,0,0,0
9,5695,TFU,3.24,73,3,11,0,0,0,128,0,0,0
9,RPAS_8183,NOTIFY,5.12,96,4,27,0,0,0,128,0,0,0
9,RPAS_8601,POLL,5.2,96,4,27,0,0,0,128,0,0,0
9,RPAS_7818,ACTIVE,6.24,96,4,27,0,0,0,128,0,0,0
9,RPAS_8271,NOTIFY,4.4,96,4,27,0,0,0,128,0,0,0
9,RPAS_8480,POLL,4.72,96,4,27,0,0,0,128,0,0,0
9,5696,TFU,3.84,73,3,11,0,0,0,128,0,0,0
9,RPAS_8184,NOTIFY,4.24,96,4,27,0,0,0,128,0,0,0
9,RPAS_8602,POLL,2.64,96,4,27,0,0,0,128,0,0,0
9,RPAS_7819,ACTIVE,3.68,96,4,27,0,0,0,128,0,0,0
9,RPAS_8272,NOTIFY,3.92,96,4,27,0,0,0,128,0,0,0
9,RPAS_8481,POLL,2.96,96,4,27,0,0,0,128,0,0,0
9,5697,TFU,6.56,73,3,11,0,0,0,128,0,0,0
9,RPAS_8185,NOTIFY,4.44,96,4,27,0,0,0,128,0,0,0
9,RPAS_8603,POLL,4.72,96,4,27,0,0,0,128,0,0,0
9,RPAS_7820,ACTIVE,4.56,96,4,27,0,0,0,128,0,0,0
9,RPAS_8273,NOTIFY,4.88,96,4,27,0,0,0,128,0,0,0
9,RPAS_8482,POLL,4.4,96,4,27,0,0,0,128,0,0,0
9,5698,TFU,3.44,73,3,11,0,0,0,128,0,0,0
9,RPAS_8186,NOTIFY,5.24,96,4,27,0,0,0,128,0,0,0
9,RPAS_8604,POLL,5.04,96,4,27,0,0,0,128,0,0,0
9,RPAS_7821,ACTIVE,4.64,96,4,27,0,0,0,128,0,0,0
9,RPAS_8274,NOTIFY,4.92,96,4,27,0,0,0,128,0,0,0
9,RPAS_8483,POLL,4.88,96,4,27,0,0,0,128,0,0,0
9,5699,TFU,6.4,73,3,11,0,0,0,128,0,0,0
9,RPAS_8187,NOTIFY,4.64,96,4,27,0,0,0,128,0,0,0
9,RPAS_8605,POLL,3.28,96,4,27,0,0,0,128,0,0,0
9,RPAS_7822,ACTIVE,3.68,96,4,27,0,0,0,128,0,0,0
9,RPAS_8275,NOTIFY,3.48,96,4,27,0,0,0,128,0,0,0
9,RPAS_8484,POLL,4.08,96,4,27,0,0,0,128,0,0,0
9,5700,TFU,5.28,73,3,11,0,0,0,128,0,0,0
9,RPAS_8188,NOTIFY,3.68,96,4,27,0,0,0,128,0,0,0
9,RPAS_8606,POLL,4.2,96,4,27,0,0,0,128,0,0,0
9,RPAS_7823,ACTIVE,4.08,96,4,27,0,0,0,128,0,0,0
9,RPAS_8276,NOTIFY,3.48,96,4,27,0,0,0,128,0,0,0
9,8485,POLL,272.88,7408,5,3320,0,182000,93440,384,0,0,0
9,5701,TFU,4.24,73,3,11,0,0,0,128,0,0,0
9,8189,NOTIFY,7.2,117,5,36,0,1,128,384,0,0,0
9,RPAS_8607,POLL,5.68,96,4,27,0,0,0,128,0,0,0
9,RPAS_7824,ACTIVE,4.96,96,4,27,0,0,0,128,0,0,0
9,RPAS_8277,NOTIFY,6.2,96,4,27,0,0,0,128,0,0,0
9,RPAS_8608,POLL,7.84,96,4,27,0,0,0,128,0,0,0
9,RPAS_7825,MULT,7.64,96,4,27,0,0,0,128,0,0,0
9,RPAS_8278,NOTIFY,6.36,96,4,27,0,0,0,128,0,0,0
9,RPAS_8609,POLL,5.76,96,4,27,0,0,0,128,0,0,0
9,RPAS_7826,INTERP,6,96,4,27,0,0,0,128,0,0,0
9,RPAS_8279,NOTIFY,4.24,96,4,27,0,0,0,128,0,0,0
9,RPAS_8610,POLL,5,96,4,27,0,0,0,128,0,0,0
9,RPAS_7827,CONCAT,5.64,96,4,27,0,0,0,128,0,0,0
9,RPAS_8110,SPLIT,6,96,4,27,0,0,0,128,0,0,0
9,7828,CONV,415.56,246,5,80,12000,12808,513024,128128,0,0,0
9,7833,CONV,486.44,248,5,82,12000,12808,513152,128128,0,0,0
9,7836,ACTIVE,195.96,482,9,208,0,5105,130176,128128,0,0,0
9,RPAS_8108,CONCAT,4.16,96,4,27,0,0,0,128,0,0,0
9,RPAS_8421,NOTIFY,4.68,96,4,27,0,0,0,128,0,0,0
9,7831,ACTIVE,49.88,478,9,204,0,5105,129920,128128,0,0,0
9,RPAS_8109,CONCAT,4.28,96,4,27,0,0,0,128,0,0,0
9,RPAS_8422,NOTIFY,4.28,96,4,27,0,0,0,128,0,0,0
9,7832,MULT,173.08,354,8,149,0,1000,256128,128128,0,0,0
9,RPAS_8111,CONCAT,3.96,96,4,27,0,0,0,128,0,0,0
9,RPAS_8423,NOTIFY,3.96,96,4,27,0,0,0,128,0,0,0
9,RPAS_8486,POLL,4.6,96,4,27,0,0,0,128,0,0,0
9,5702,TFU,4.52,73,3,11,0,0,0,128,0,0,0
9,RPAS_8190,NOTIFY,3.72,96,4,27,0,0,0,128,0,0,0
9,RPAS_8611,POLL,5.76,96,4,27,0,0,0,128,0,0,0
9,RPAS_7837,ACTIVE,4.72,96,4,27,0,0,0,128,0,0,0
9,RPAS_8280,NOTIFY,4.68,96,4,27,0,0,0,128,0,0,0
9,8487,POLL,293.48,6848,5,3068,0,168000,86272,384,0,0,0
9,5703,TFU,5.4,73,3,11,0,0,0,128,0,0,0
9,8191,NOTIFY,6.24,117,5,36,0,1,128,384,0,0,0
9,RPAS_8612,POLL,4.32,96,4,27,0,0,0,128,0,0,0
9,RPAS_7838,ACTIVE,6.12,96,4,27,0,0,0,128,0,0,0
9,RPAS_8281,NOTIFY,4,96,4,27,0,0,0,128,0,0,0
9,RPAS_8488,POLL,3.12,96,4,27,0,0,0,128,0,0,0
9,5704,TFU,3.76,73,3,11,0,0,0,128,0,0,0
9,RPAS_8192,NOTIFY,4.68,96,4,27,0,0,0,128,0,0,0
9,8613,POLL,10.72,140,5,50,0,500,384,256,0,0,0
9,7839,ACTIVE,286.68,802,5,262,0,80858,2050176,2049152,0,0,0
9,8282,NOTIFY,2.92,114,5,35,0,1,128,256,0,0,0
9,RPAS_8489,POLL,2.44,96,4,27,0,0,0,128,0,0,0
9,5705,TFU,5.08,73,3,11,0,0,0,128,0,0,0
9,RPAS_8193,NOTIFY,3.24,96,4,27,0,0,0,128,0,0,0
9,RPAS_8614,POLL,4.28,96,4,27,0,0,0,128,0,0,0
9,RPAS_7840,ACTIVE,4.48,96,4,27,0,0,0,128,0,0,0
9,RPAS_8283,NOTIFY,5.28,96,4,27,0,0,0,128,0,0,0
9,RPAS_8490,POLL,4.2,96,4,27,0,0,0,128,0,0,0
9,5706,TFU,3.88,73,3,11,0,0,0,128,0,0,0
9,RPAS_8194,NOTIFY,4.64,96,4,27,0,0,0,128,0,0,0
9,RPAS_8615,POLL,5.04,96,4,27,0,0,0,128,0,0,0
9,RPAS_7841,ACTIVE,4.64,96,4,27,0,0,0,128,0,0,0
9,RPAS_8284,NOTIFY,4.52,96,4,27,0,0,0,128,0,0,0
9,RPAS_8491,POLL,4.92,96,4,27,0,0,0,128,0,0,0
9,5707,TFU,5.44,73,3,11,0,0,0,128,0,0,0
9,RPAS_8195,NOTIFY,3.24,96,4,27,0,0,0,128,0,0,0
9,RPAS_8616,POLL,3,96,4,27,0,0,0,128,0,0,0
9,RPAS_7842,ACTIVE,2.44,96,4,27,0,0,0,128,0,0,0
9,RPAS_8285,NOTIFY,2.88,96,4,27,0,0,0,128,0,0,0
9,RPAS_8492,POLL,2.12,96,4,27,0,0,0,128,0,0,0
9,5708,TFU,3.44,73,3,11,0,0,0,128,0,0,0
9,RPAS_8196,NOTIFY,6.32,96,4,27,0,0,0,128,0,0,0
9,RPAS_8617,POLL,5.4,96,4,27,0,0,0,128,0,0,0
9,RPAS_7843,ACTIVE,4.84,96,4,27,0,0,0,128,0,0,0
9,RPAS_8286,NOTIFY,4.8,96,4,27,0,0,0,128,0,0,0
9,RPAS_8493,POLL,7.52,96,4,27,0,0,0,128,0,0,0
9,5709,TFU,4.2,73,3,11,0,0,0,128,0,0,0
9,RPAS_8197,NOTIFY,4.84,96,4,27,0,0,0,128,0,0,0
9,RPAS_8618,POLL,5.16,96,4,27,0,0,0,128,0,0,0
9,RPAS_7844,ACTIVE,5.56,96,4,27,0,0,0,128,0,0,0
9,RPAS_8287,NOTIFY,4.88,96,4,27,0,0,0,128,0,0,0
9,RPAS_8494,POLL,5.68,96,4,27,0,0,0,128,0,0,0
9,5710,TFU,3.8,73,3,11,0,0,0,128,0,0,0
9,RPAS_8198,NOTIFY,6.12,96,4,27,0,0,0,128,0,0,0
9,8619,POLL,18.32,140,5,50,0,500,384,256,0,0,0
9,7845,ACTIVE,630.6,1486,5,486,0,161698,4098176,4098176,0,0,0
9,8288,NOTIFY,3.2,114,5,35,0,1,128,256,0,0,0
9,RPAS_8620,POLL,2.08,96,4,27,0,0,0,128,0,0,0
9,RPAS_7846,MULT,2.12,96,4,27,0,0,0,128,0,0,0
9,RPAS_8289,NOTIFY,3.28,96,4,27,0,0,0,128,0,0,0
9,RPAS_8621,POLL,2.44,96,4,27,0,0,0,128,0,0,0
9,RPAS_7847,CONV,3.84,96,4,27,0,0,0,128,0,0,0
9,RPAS_8622,POLL,2.04,96,4,27,0,0,0,128,0,0,0
9,RPAS_7850,CONV,2.12,96,4,27,0,0,0,128,0,0,0
9,RPAS_8290,NOTIFY,3.28,96,4,27,0,0,0,128,0,0,0
9,RPAS_8623,POLL,2.48,96,4,27,0,0,0,128,0,0,0
9,RPAS_7853,ACTIVE,2.16,96,4,27,0,0,0,128,0,0,0
9,RPAS_8291,NOTIFY,3.36,96,4,27,0,0,0,128,0,0,0
9,RPAS_8624,POLL,2.12,96,4,27,0,0,0,128,0,0,0
9,RPAS_7854,MULT,2.4,96,4,27,0,0,0,128,0,0,0
9,RPAS_8292,NOTIFY,3,96,4,27,0,0,0,128,0,0,0
9,RPAS_8625,POLL,2.64,96,4,27,0,0,0,128,0,0,0
9,RPAS_7855,CONCAT,2.68,96,4,27,0,0,0,128,0,0,0
9,RPAS_8293,NOTIFY,2.68,96,4,27,0,0,0,128,0,0,0
9,RPAS_8626,POLL,2.12,96,4,27,0,0,0,128,0,0,0
9,RPAS_7856,CONV,3,96,4,27,0,0,0,128,0,0,0
