core_id,layer_group_id,layer_group_type,duration(us),inst_num,cache_miss,gdma_rd(Bytes),gdma_wr(Bytes),cdma0_recv(B),cmda0_wr(B),cdma1_recv(B),cmda1_wr(B)
2,8236,NOTIFY,4.36,83,4,0,128,0,0,0,0
2,8034,SPLIT,2.24,83,4,0,128,0,0,0,0
2,7700,CONV,525.88,160,5,25600,128,25600,25600,51200,51200
2,7703,ACTIVE,3.08,83,4,0,128,0,0,0,0
2,8037,CONCAT,1.88,83,4,0,128,0,0,0,0
2,8376,NOTIFY,1.64,83,4,0,128,0,0,0,0
2,8674,POLL,3.04,83,4,0,128,0,0,0,0
2,8038,CONCAT,3.92,83,4,0,128,0,0,0,0
2,8377,NOTIFY,4.88,83,4,0,128,0,0,0,0
2,8035,CONCAT,4.12,83,4,0,128,0,0,0,0
2,8374,NOTIFY,2.2,83,4,0,128,0,0,0,0
2,8673,POLL,7.2,83,4,0,128,0,0,0,0
2,8036,CONCAT,3.4,83,4,0,128,0,0,0,0
2,8375,NOTIFY,3.48,83,4,0,128,0,0,0,0
2,8463,POLL,2.48,83,4,0,128,0,0,0,0
2,5679,TFU,38.76,79,2,237568,128,491520,491520,245760,245760
2,8167,NOTIFY,3.92,83,4,0,128,0,0,0,0
2,8555,POLL,3.36,83,4,0,128,0,0,0,0
2,7704,ACTIVE,5.28,83,4,0,128,0,0,0,0
2,8237,NOTIFY,4.48,83,4,0,128,0,0,0,0
2,8556,POLL,5.24,83,4,0,128,0,0,0,0
2,7705,MULT,4.16,83,4,0,128,0,0,0,0
2,8039,SPLIT,5.2,83,4,0,128,0,0,0,0
2,8378,NOTIFY,5.84,83,4,0,128,0,0,0,0
2,8557,POLL,4.88,83,4,0,128,0,0,0,0
2,7706,ADD,4.64,83,4,0,128,0,0,0,0
2,8238,NOTIFY,5.04,83,4,0,128,0,0,0,0
2,8040,SPLIT,4.56,83,4,0,128,0,0,0,0
2,7707,CONV,539.84,160,5,25600,128,25600,25600,51200,51200
2,7710,ACTIVE,3.6,83,4,0,128,0,0,0,0
2,8043,CONCAT,3.64,83,4,0,128,0,0,0,0
2,8381,NOTIFY,4.56,83,4,0,128,0,0,0,0
2,8676,POLL,5,83,4,0,128,0,0,0,0
2,8044,CONCAT,2.52,83,4,0,128,0,0,0,0
2,8382,NOTIFY,1.76,83,4,0,128,0,0,0,0
2,8041,CONCAT,6.68,83,4,0,128,0,0,0,0
2,8379,NOTIFY,3.12,83,4,0,128,0,0,0,0
2,8675,POLL,3.48,83,4,0,128,0,0,0,0
2,8042,CONCAT,2.88,83,4,0,128,0,0,0,0
2,8380,NOTIFY,2.8,83,4,0,128,0,0,0,0
2,8464,POLL,3.32,83,4,0,128,0,0,0,0
2,5680,TFU,38.6,79,2,237568,128,491520,491520,245760,245760
2,8168,NOTIFY,4.48,83,4,0,128,0,0,0,0
2,8558,POLL,4.28,83,4,0,128,0,0,0,0
2,7711,ACTIVE,4.12,83,4,0,128,0,0,0,0
2,8239,NOTIFY,3.92,83,4,0,128,0,0,0,0
2,8559,POLL,5.28,83,4,0,128,0,0,0,0
2,7712,MULT,5.6,83,4,0,128,0,0,0,0
2,8045,SPLIT,4.48,83,4,0,128,0,0,0,0
2,8383,NOTIFY,5.52,83,4,0,128,0,0,0,0
2,8560,POLL,4.76,83,4,0,128,0,0,0,0
2,7713,ADD,4.6,83,4,0,128,0,0,0,0
2,8046,SPLIT,3.84,83,4,0,128,0,0,0,0
2,7714,CONV,528.96,160,5,25600,128,25600,25600,51200,51200
2,7717,ACTIVE,2.2,83,4,0,128,0,0,0,0
2,8047,CONCAT,2.84,83,4,0,128,0,0,0,0
2,8384,NOTIFY,2.96,83,4,0,128,0,0,0,0
2,8677,POLL,3.4,83,4,0,128,0,0,0,0
2,8048,CONCAT,4.8,83,4,0,128,0,0,0,0
2,8385,NOTIFY,4.48,83,4,0,128,0,0,0,0
2,8049,CONCAT,1.96,83,4,0,128,0,0,0,0
2,8386,NOTIFY,4.16,83,4,0,128,0,0,0,0
2,8678,POLL,7.08,83,4,0,128,0,0,0,0
2,8050,CONCAT,3.48,83,4,0,128,0,0,0,0
2,8387,NOTIFY,4.08,83,4,0,128,0,0,0,0
2,8465,POLL,4.8,83,4,0,128,0,0,0,0
2,5681,TFU,39.24,79,2,237568,128,491520,491520,245760,245760
2,8169,NOTIFY,4.44,83,4,0,128,0,0,0,0
2,8561,POLL,3.64,83,4,0,128,0,0,0,0
2,7718,ACTIVE,3.68,83,4,0,128,0,0,0,0
2,8240,NOTIFY,3.56,83,4,0,128,0,0,0,0
2,8562,POLL,4.48,83,4,0,128,0,0,0,0
2,7719,MULT,4.16,83,4,0,128,0,0,0,0
2,8051,SPLIT,3.88,83,4,0,128,0,0,0,0
2,8388,NOTIFY,4.76,83,4,0,128,0,0,0,0
2,8563,POLL,4.92,83,4,0,128,0,0,0,0
2,7720,ADD,2.44,83,4,0,128,0,0,0,0
2,8241,NOTIFY,1.68,83,4,0,128,0,0,0,0
2,8052,SPLIT,1.8,83,4,0,128,0,0,0,0
2,7721,CONV,496.96,160,5,25600,128,25600,25600,51200,51200
2,7724,ACTIVE,2.56,83,4,0,128,0,0,0,0
2,8053,CONCAT,3.24,83,4,0,128,0,0,0,0
2,8054,CONCAT,3.72,83,4,0,128,0,0,0,0
2,8389,NOTIFY,4.72,83,4,0,128,0,0,0,0
2,8055,CONCAT,3.84,83,4,0,128,0,0,0,0
2,8390,NOTIFY,2.52,83,4,0,128,0,0,0,0
2,8679,POLL,1.96,83,4,0,128,0,0,0,0
2,8056,CONCAT,8,83,4,0,128,0,0,0,0
2,8391,NOTIFY,2.8,83,4,0,128,0,0,0,0
2,8466,POLL,3.92,83,4,0,128,0,0,0,0
2,5682,TFU,39.44,79,2,237568,128,491520,491520,245760,245760
2,8170,NOTIFY,3.04,83,4,0,128,0,0,0,0
2,8564,POLL,4.32,83,4,0,128,0,0,0,0
2,7725,ACTIVE,3.4,83,4,0,128,0,0,0,0
2,8242,NOTIFY,3.28,83,4,0,128,0,0,0,0
2,8565,POLL,3.64,83,4,0,128,0,0,0,0
2,7726,MULT,25.56,83,4,0,128,0,0,0,0
2,8057,SPLIT,2.28,83,4,0,128,0,0,0,0
2,8566,POLL,2.56,83,4,0,128,0,0,0,0
2,7727,ADD,2.32,83,4,0,128,0,0,0,0
2,8243,NOTIFY,2.68,83,4,0,128,0,0,0,0
2,8058,SPLIT,2.16,83,4,0,128,0,0,0,0
2,7728,CONV,544.4,160,5,25600,128,25600,25600,51200,51200
2,7731,ACTIVE,7.12,83,4,0,128,0,0,0,0
2,8061,CONCAT,3.88,83,4,0,128,0,0,0,0
2,8062,CONCAT,4.44,83,4,0,128,0,0,0,0
2,8394,NOTIFY,5.44,83,4,0,128,0,0,0,0
2,8059,CONCAT,3.48,83,4,0,128,0,0,0,0
2,8392,NOTIFY,1.72,83,4,0,128,0,0,0,0
2,8680,POLL,7.48,83,4,0,128,0,0,0,0
2,8060,CONCAT,2.2,83,4,0,128,0,0,0,0
2,8393,NOTIFY,3.84,83,4,0,128,0,0,0,0
